PESRQOUPEOCSEITRO AZUL,"André Lobe e Kaká Koerich BuschLobe","R$         32,00","R$           14,40"
"PROSPERIDADE: 12 PASSOS PARAALCANÇAR O SUCESSO",Charles Fillmore,"R$         39,00","R$           12,87"
"QUANDO A LUA TOMOU CHÁ DESUMIÇO",May Shuravel,"R$         54,00","R$           18,90"
REIZINHO AUTISTA,Mayra Gaiato / Gustavo Teixeira,"R$         36,00","R$          16,20"
REPENSANDO A DEMÊNCIA,"Tia Powell, M.D.","R$         49,00","R$           17,15"
REVERTA,"Dean Ornish, M.D. e Anne Ornish","R$         54,00","R$          21,60"
SKINK,Carl Hiaasen,"R$         42,00","R$           14,70"
SOS AUTISMO,Mayra Gaiato,"R$         54,00","R$          24,30"
"TEP - TITULO DE ESPECIALISTA EMPEDIATRIA - 2 EDI","Coordenadores: Benito Lorenço eAlexandre Netto","R$       260,00","R$        104,00"
TERRA DA FLOR AZUL,Frances Hodgson Burnett,"R$         49,00","R$          17,15"
TRISTEZA EM PO,Daniela Toledo,"R$         42,00","R$          14,70"
VIDA APOS SUICIDIO,"Jennifer Ashton, M.D.","R$         42,00","R$          17,70"
VIRANDO A PAGINA,Nina MacLaughlin,"R$         48,00","R$           16,80"
ZONAIS AZUIS DA FELICIDADE,Dan Buettner,"R$         54,00","R$           21,60"
ZONAS AZUIS - A SOLUÇÃO PARA,Dan Buettner,"R$         54,00","R$           24,30"
COMER E VIVER,,,
"",,,
