FAMÍLIA MOBÍLIA,"Blass, Tatiana","R$34,00","R$17,00"
FAZ DE CONTA,"Willy, Romont; Freitas, Tino","R$36,00","R$18,00"
FERMENTAÇÃO SELVAGEM,"Katz, Sandor Ellix","R$139,90","R$55,96"
FRACTAIS TROPICAIS,Vários autores,"R$69,90","R$34,95"
GRAN CABARET,"Stigger, Veronica","R$59,90","R$29,95"
HENRIQUE FOGAÇA,"Fogaça, Henrique","R$95,00","R$42,75"
HENRIQUE OLIVEIRA,"Oliveira, Henrique","R$90,00","R$36,00"
HILDA HILST PEDE CONTATO,"Greeb, Gabriela","R$110,00","R$55,00"
"HISTÓRIA AKYKYSIA, O DONO DA CAÇA","Carelli, Rita","R$42,00","R$21,00"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
ILÍADA,Homero,"R$119,00","R$47,60"
INFÂNCIAS,"Letria, José Jorge; Santos, José","R$48,00","R$24,00"
ISMÁLIA,Guimaraens Alphonsus de,"R$45,00","R$22,50"
ISTO NÃO É UM ASSASSINO,"Aguiar, Hugo; Machado, Gustavo","R$34,00","R$15,30"
IZZY GIZMO,"Jones, Pip","R$34,90","R$17,45"
KIT MALAS PORTAM,"Portam, Cia Malas","R$58,00","R$26,10"
LAMBE-LAMBE,MIS,"R$32,00","R$16,00"
LAURA E DINO,"Montt, Alberto","R$48,00","R$24,00"
LEONARDO DA VINCI - A NATUREZA...,"Bouchernon, Patrick; Giorgione, Claudio","R$78,00","R$35,10"
LINHA ÚNICA,"Carrascoza, João Anzanello","R$36,00","R$18,00"
LOBINHO VERMELHO,"Fléchais, Amélie","R$39,00","R$19,50"
MADEIRA MAMORÉ,MIS,"R$32,00","R$16,00"
MARCELINO PEDREGULHO,"Sempé, Jean-Jacques","R$47,00","R$23,50"
MARY JOHN,"Pessoa, Ana","R$59,90","R$26,96"
MATINTAPEREIRA,"Santos, José","R$34,90","R$13,96"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
MEIO INTEIRO,"Kaz, Lorena","R$37,00","R$18,50"
MEMÓRIA PAULISTANA,MIS,"R$32,00","R$16,00"
MEMÓRIAS DE UM SGTO DE MILÍCIASI,"Almeida, Manoel Antônio de","R$43,00","R$17,20"
MEMÓRIAS PÓSTUMAS DE BRÁS CUBAS,"Assis, Machado de","R$43,00","R$17,20"
MESMA,"Maria, Selma; Anderson, Nina","R$36,00","R$14,40"
MEU TIO,"Carrière, Jean-Claude","R$44,00","R$22,00"
MÍNIMO MÚLTIPLO COMUM,"Matsushita, Raquel","R$49,90","R$22,46"
NO PAÍS DO QUADRATINS,"Lébeis, Carlos","R$49,90","R$24,95"
NO TEMPO DO VERÃO,"Carelli, Rita","R$42,00","R$21,00"
NOBRE LOBO,"Tertoleone, Gustavo; Gabriel, João","R$69,90","R$34,95"
O CABELO DA MENINA,"Takai, Fernanda","R$36,00","R$18,00"
O CÂNTICO DOS CÂNTICOS,"Lago, Angela","R$64,00","R$32,00"
O CORTIÇO,"Azevedo, Aluísio","R$43,00","R$17,20"
O DICIONARIO DO MENINO ANDERSEN,"Tavares, Gonçalo M.","R$49,90","R$19,96"
O GOSTO COMO EXPERIÊNCIA,"Perullo, Nicol","R$48,00","R$19,20"
"",,Preço,Pr e  ço com
Título,Autor,,
"",,de capa,desconto
O GRANDE LIVRO DAS GAROTAS DO BEM,"de Oliveira, Meire","R$36,00","R$14,40"
"O MENINO, O ASSOVIO E A ENCRUZILH",Afonso Borges,"R$24,90","R$9,96"
O MISTÉRIO DO GRÊMIO-BROCHURA,"Matta, Luis Eduardo","R$38,00","R$17,10"
"O REI DAVI, O PRÍNCIPE SALOMÃO...","Brenman, Ilan","R$39,00","R$15,60"
