baseadas-em-experiencias-de-demissao
"",,,,,,possibilidades-de-protecao-da-vida-a-partir-do-paradigma-
"",,,,,,https://www.pacolivros.com.br/Temas-Relevantes-de-Direito-de-
Temas Relevantes de Direito de Família,Ana Silvia Marcatto Begalli,Direito,R$,"26,90","R$ 13,45",
"",,,,,,Familia
"",,,,,,https://www.pacolivros.com.br/teixeira-de-freitas-codificacao-
Teixeira de Freitas,José Lourenço Torres Neto,Direito,R$,"46,90","R$ 23,45",
"",,,,,,casamento-civil-e-escravidao-na-retorica-do-direito-no-fim-do-
"",,,,,,https://www.pacolivros.com.br/o-direito-e-o-estado-no-brasil-filipino-
O direito e o estado no Brasil filipino,Maria Isabel De Siqueira,Direito,R$,"49,90","R$ 24,95",
"",,,,,,inovacao-ou-continuidade-legislativa
As Convenções da OIT no Ordenamento Jurídico,,,,,,https://www.pacolivros.com.br/As-Convencoes-da-OIT-no-
"",Sandor Ramiro Darn Zapata,Direito,R$,"51,90","R$ 25,95",
Brasileiro,,,,,,Ordenamento-Juridico-Brasileiro
O Direito à Intimidade do Empregado e o Poder,,,,,,https://www.pacolivros.com.br/o-direito-a-intimidade-do-empregado-
"",Ronaldo Nunes Ferreira,Direito,R$,"30,90","R$ 15,45",
Empregatício,,,,,,e-o-poder-empregaticio-reflexao-acerca-da-revista-pessoal
"Estado, indivíduo e sociedade",Claudinei Luiz Chitolina,Direito,"R$           59,90","R$ 29,95","https://www.pacolivros.com.br/estado-individuo-e-sociedade-problemas-contemporaneos",
"Limitação dos Atos Administrativos Punitivos pelosDireitos Fundamentais Individuais, Coletivos e",Alexandre Ferrari Augusto,Direito,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/Limitacao-dos-Atos-Administrativos-Punitivos-pelos-Direitos-Fundamentais-Individuais-Coletivos-e-Difusos",
Poderes Instrutórios do Juiz no Processo Penal,Flávio Martins Alves Nunes Júnior,Direito,"R$           55,90","R$ 27,95","https://www.pacolivros.com.br/Poderes-Instrutorios-do-Juiz-no-Processo-Penal",
Direito Ambiental e Democracia Deliberativa,Leonardo Da Rocha De Souza,Direito,"R$           38,90","R$ 19,45","https://www.pacolivros.com.br/Direito-Ambiental-e-Democracia-Deliberativa",
REPENSANDO O DIREITO,Sérgio Luiz Pannunzio,Direito,"R$           36,90","R$ 18,45","https://www.pacolivros.com.br/repensando-o-direito-um-ensaio-sobre-os-usos-da-linguagem-da-logica-e-das-formas-elementares-de-",
Direito e Educação Ambiental,Vanessa Hernandez Caporlingua,Direito,"R$           39,90","R$ 19,95",https://www.pacolivros.com.br/Direito-e-Educacao-Ambiental,
"",,,,,,
"ITR - CONVÊNIO UNIÃO-MUNICÍPIO E LAUDOTÉCNICO DO VTN",Joviano Cardoso De Paula Júnior,Direito,"R$           39,90","R$ 19,95",https://www.pacolivros.com.br/itr-convenio-uniao-municipio-e-laudo-,
"",,,,,tecnico-do-vtn-consideracoes-acerca-do-convenio-entre-uniao-e-,
Direito de Empresa,Terezinha Damian Antônio,Direito,"R$           69,90","R$ 34,95","https://www.pacolivros.com.br/direito-de-empresa-fundamentos-juridicos-para-estudantes-administradores-advogados-contadores-e-",
Os Nomes de Poder,Luiz Alberto Grijó,Direito,"R$           52,90","R$ 26,45","https://www.pacolivros.com.br/os-nomes-de-poder-a-faculdade-de-direito-de-porto-alegre-o-ensino-juridico-e-politica-no-brasil-1900-",
"A Judicialização de Políticas Públicas de Saúde eEfeitos na Gestão Administrativa no Âmbito do",Alexandre Ferrari Vidotti,Direito,"R$           29,90","R$ 14,95","https://www.pacolivros.com.br/a-judicializacao-de-politicas-publicas-de-saude-e-efeitos-na-gestao-administrativa-no-ambito-do-estado-de-",
Princípio da Proporcionalidade Penal,Marco Polo Levorin,Direito,"R$           47,90","R$ 23,95",https://www.pacolivros.com.br/principio-da-proporcionalidade-penal-,
"",,,,,decorrencia-logica-dos-direitos-humanos,
"Hermenêutica do Direito e o Círculo daCompreensão",Alessandro Jacomini,Direito,"R$           44,90","R$ 22,45","https://www.pacolivros.com.br/Hermeneutica-do-Direito-e-o-Circulo-da-Compreensao",
O Devido Processo de Execução Pena,Iure Simiquel Brito,Direito,"R$           32,90","R$ 16,45",https://www.pacolivros.com.br/o-devido-processo-de-execucao-pena,
"",,,,,uma-abordagem-empirica,
"A consciência ambiental dos juízes nas sentençastransformadoras",Vanessa Hernandez Caporlingua,Direito,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/A-consciencia-ambiental-dos-juizes-nas-sentencas-transformadoras",
Direito Eleitoral em Mapas Mentais e Fluxogramas,Alexandre Henrique Zangali,Direito,"R$           69,90","R$ 34,95",https://www.pacolivros.com.br/direito-eleitoral-em-mapas-mentais-e,
"",,,,,fluxogramas,
Sem Embargo de Ser Femea,Jeannie Da Silva Menezes,Direito,"R$           50,90","R$ 25,45","https://www.pacolivros.com.br/sem-embargo-de-ser-femea-as-mulheres-e-um-estatuto-juridico-em-movimento-no-seculo-xviii",
A Reparação do Risco Atual de Dano Futuro,Luiz Carlos De Assis Júnior,Direito,"R$           46,90","R$ 23,45","https://www.pacolivros.com.br/a-reparacao-do-risco-atual-de-dano-futuro-ampliando-o-objeto-de-reparacao",
Das minas de carvão para a justiça,Bruno Mandelli,Direito,"R$           49,90","R$ 24,95",https://www.pacolivros.com.br/das-minas-de-carvao-para-a-justica,
"",,,,,,
Direito de Família Contemporâneo,Terezinha Damian Antônio,Direito,"R$           47,90","R$ 23,95","https://www.pacolivros.com.br/direito-de-familia-contemporaneo-aspectos-destacados-sobre-a-familia-no-ordenamento-juridico-",
Cibercriminologia,Bruno de Oliveira Favero,Direito,"R$           45,90","R$ 22,95",https://www.pacolivros.com.br/cibercriminologia,
"",,,,,,
"Os meandros da tradução jurídica numa perspectivafranco-brasileira",Rosane Mavignier Guedes,Direito,"R$           29,00","R$ 14,50","https://www.pacolivros.com.br/Os-meandros-da-traducao-juridica-numa-perspectiva-franco-brasileira",
A Jornada do Direito,Wallace Couto Dias,Direito,"R$           44,90","R$ 22,45",https://www.pacolivros.com.br/a-jornada-do-direito,
"",,,,,,
O Dano Moral Sob a Ótica da Teoria do Desestímulo,Alexandre Sturion De Paula,Direito,"R$           29,90","R$ 14,95","https://www.pacolivros.com.br/O-Dano-Moral-Sob-a-otica-da-Teoria-do-Desestimulo",
"Contrato de Trabalho e a NecessidadeSocioeconômica Brasileira",Raquel De Lima Mendes,Direito,"R$           39,90","R$ 19,95","https://www.pacolivros.com.br/Contrato-de-Trabalho-e-a-Necessidade-Socioeconomica-Brasileira",
"O Processo Penal à Luz da Constituição Federal de1988",Ana Cláudia Godinho Rodrigues,Direito,"R$           29,90","R$ 14,95","https://www.pacolivros.com.br/O-Processo-Penal-a-Luz-da-Constituicao-Federal-de-1988",
Guia Prático para Defesa em Processo Disciplinar,Oswaldo da Silva Vieira,Direito,"R$           55,90","R$ 27,95",https://www.pacolivros.com.br/guia-pratico-para-defesa-em-processo,
"",,,,,disciplinar,
"Estudos em Direito Contemporâneo e os Desafios daPós-modernidade",Kelly Cardoso Da Silva,Direito,"R$           32,90","R$ 16,45","https://www.pacolivros.com.br/Estudos-em-Direito-Contemporaneo-e-os-Desafios-da-Pos-modernidade",
"A Jurisdicionalização como Forma de Consolidaçãodo Direito Internacional Ambiental",Vanessa De Castro Rosa,Direito,"R$           44,90","R$ 22,45",https://www.pacolivros.com.br/A-Jurisdicionalizacao-como-Forma-de-,
"",,,,,Consolidacao-do-Direito-Internacional-Ambiental,
Estudos de Direito Latino Americano,Ana Silvia Marcatto Begalli,Direito,"R$           49,90","R$ 24,95","https://www.pacolivros.com.br/estudos-de-direito-latino-americano-vol3",
"Justiça, Judiciário e a Condição Humana nas",,,,,,https://www.pacolivros.com.br/justica-judiciario-e-a-condicao-
"",Renato Augusto De Almeida,Direito,R$,"35,90","R$ 17,95",
Relações Interpessoais,,,,,,humana-nas-relacoes-interpessoais-reflexoes-contemporaneas
Doutrina brasileira do habeas corpus,Vitor Tadeu Carramão Mello,Direito,R$,"56,90","R$ 28,45",https://www.pacolivros.com.br/doutrina-brasileira-do-habeas-corpus
"",,,,,,https://www.pacolivros.com.br/O-Direito-Frente-as-Novas-Demandas-
O Direito Frente às Novas Demandas da Sociedade,Terezinha Damian Antônio,Direito,R$,"32,90","R$ 16,45",
"",,,,,,da-Sociedade
"",,,,,,https://www.pacolivros.com.br/processo-direito-e-modernidade-
"Processo, Direito e Modernidade",Edmundo Gouvêa Freitas,Direito,R$,"47,90","R$ 23,95",
"",,,,,,estudos-em-homenagem-ao-professor-antonio-pereira-gaio-junior
"",,,,,,https://www.pacolivros.com.br/a-constitucionalizacao-simbolica-
A Constitucionalização Simbólica,Alexandre Sturion De Paula,Direito,R$,"29,90","R$ 14,95",
"",,,,,,entre-a-criacao-e-a-implementacao-legislativa
ESTUDO TRANSDISCIPLINAR DAS RELAÇÕES DE,,,,,,https://www.pacolivros.com.br/estudo-transdisciplinar-das-relacoes-
"",Diego Ghiringhelli De Azevedo,Direito,R$,"42,90","R$ 21,45",
CONSUMO,,,,,,de-consumo
Formação Humanística em Direito,Leonardo Da Rocha De Souza,Direito,R$,"37,90","R$ 18,95",https://www.pacolivros.com.br/Formacao-Humanistica-em-Direito
IDENTIDADE PATERNA SONEGADA X DIREITO A,,,,,,https://www.pacolivros.com.br/identidade-paterna-sonegada-x-
"",Tatiana Chagas,Direito,R$,"29,90","R$ 14,95",
DIREITO PEFNILAIAL ÇEÃ TOE:RRORISMO,,,,,,direito-a-filiacao-responsabilidade-da-mae-declarante
"",,,,,,https://www.pacolivros.com.br/direito-penal-e-terrorismo-uma-
"",Joao Edson De Souza,Direito,R$,"39,90","R$ 19,95",
"",,,,,,perspectiva-luso-brasileira
Mercado Relevante e Poder de Mercado no Âmbito,,,,,,https://www.pacolivros.com.br/Mercado-Relevante-e-Poder-de-
"",Bruno Medeiros Bastos,Direito,R$,"32,90","R$ 16,45",
das Telecomunicações,,,,,,Mercado-no-ambito-das-Telecomunicacoes
Tribunal do júri e absolvição sumária,Bernardo Araujo Da Luz,Direito,R$,"36,90","R$ 18,45",https://www.pacolivros.com.br/tribunal-do-juri-e-absolvicao-sumaria
Novas relações familiares no ordenamento jurídico,,,,,,https://www.pacolivros.com.br/novas-relacoes-familiares-no-
"",Terezinha Damian Antônio,Direito,R$,"42,90","R$ 21,45",
brasileiro,,,,,,ordenamento-juridico-brasileiro
História das leis sociais no Brasil,Fernanda Cristina Covolan,Direito,R$,"52,90","R$ 26,45",https://www.pacolivros.com.br/historia-das-leis-sociais-no-brasil
Pacote Anticrime,Marco Polo Levorin,Direito,R$,"55,90","R$ 27,95",https://www.pacolivros.com.br/pacote-anticrime
Guia prático para elaboração de PPRA (Programa de,,,,,,
"",Toni Jefferson Lopes,Direito,R$,"44,90","R$ 22,45",https://www.pacolivros.com.br/guia-pratico-para-elaboracao-de-ppra
Prevenção de Riscos Ambientais) em pequenas e,,,,,,
A inaplicabilidade do incidente de desconsideração,,,,,,https://www.pacolivros.com.br/a-inaplicabilidade-do-incidente-de-
"",Everaldo Medeiros Dias,Direito,R$,"46,90","R$ 23,45",
da personalidade jurídica nas ações trabalhistas,,,,,,desconsideracao-da-personalidade-juridica-nas-acoes-trabalhistas
"",Francisco Alberto de Lucena,,,,,
Advocacia Criminal,,Direito,R$,"52,90","R$ 26,45",https://www.pacolivros.com.br/advocacia-criminal
"",Rabello,,,,,
"",,,,,,https://www.pacolivros.com.br/Nove-Classicos-do-Desenvolvimento-
Nove Clássicos do Desenvolvimento Econômico,Fernanda Graziella Cardoso,Economia,R$,"34,90","R$ 17,45",
"",,,,,,Economico
O Problema Da Crise Capitalista Em O Capital De,,,,,,https://www.pacolivros.com.br/O-Problema-Da-Crise-Capitalista-Em-
"",Jadir Antunes,Economia,R$,"39,90","R$ 19,95",
Marx,,,,,,O-Capital-De-Marx
"",Samuel Antonio Merbach De,,,,,https://www.pacolivros.com.br/o-socialismo-liberal-na-filosofia-de-
O Socialismo Liberal na Filosofia de Norberto Bobbio,,Economia,R$,"29,90","R$ 14,95",
"",Oliveira,,,,,norberto-bobbio
"",,,,,,https://www.pacolivros.com.br/economia-popular-solidaria-processo-
Economia popular solidária,Caroline Goerck,Economia,R$,"31,20","R$ 15,60",
"",,,,,,de-trabalho
"",,,,,,https://www.pacolivros.com.br/corrupcao-e-negocios-internacionais-
Corrupção e Negócios Internacionais,Luciano Vaz Ferreira,Economia,R$,"49,90","R$ 24,95",
"",,,,,,como-o-brasil-pode-controlar-o-suborno-praticado-por-empresas-
"",,,,,,https://www.pacolivros.com.br/a-racionalidade-do-dinheiro-
A Racionalidade do Dinheiro,Carlos Alberto Franco Da Costa,Economia,R$,"39,90","R$ 19,95",
"",,,,,,contrapontos-a-racionalidade-ambiental
"",,,,,,https://www.pacolivros.com.br/economia-brasileira-desafios-
Economia Brasileira,Mateus Boldrine Abrita,Economia,R$,"54,90","R$ 27,45",
"",,,,,,macroeconomicos-e-regionais
"",,,,,,https://www.pacolivros.com.br/capitalismo-tecnocracia-e-educacao-
"Capitalismo, Tecnocracia e Educação:",Flávio Reis Dos Santos,Economia,R$,"49,90","R$ 24,95",
"",,,,,,da-utopia-social-saintsimoniana-a-economia-neo-liberal-friedmaniana
"",,,,,,https://www.pacolivros.com.br/novos-arranjos-institucionais-e-
Novos Arranjos Institucionais e Desenvolvimento,José Rubens Monteiro Teixeira,Economia,R$,"59,90","R$ 29,95",
"",,,,,,desenvolvimento-a-bahia-e-a-expansao-automotiva-mundial
"",Clerisnaldo Rodrigues De,,,,,https://www.pacolivros.com.br/em-busca-de-um-projeto-de-nacao-
Em busca de um projeto de nação,,Economia,R$,"46,90","R$ 23,45",
"",Carvalho,,,,,revisitando-a-obra-de-celso-furtado
Governo Figueiredo (1979-1985),Christian Velloso Kuhn,Economia,R$,"47,90","R$ 23,95",https://www.pacolivros.com.br/governo-figueiredo
"",,,,,,https://www.pacolivros.com.br/estruturas-e-estrategias-
Estruturas e Estratégias Geoeconômicas,Carlos José Espíndola,Economia,R$,"45,90","R$ 22,95",
"",,,,,,geoeconomicas-estudos-de-cadeias-produtivas-especificas
Desenvolvimento Econômico e Questão Nacional na,,,,,,https://www.pacolivros.com.br/Desenvolvimento-Economico-e-
"",Lucas Dos Santos Ferreira,Economia,R$,"35,90","R$ 17,95",
Argentina,,,,,,Questao-Nacional-na-Argentina
Territorialidades e o Complexo Agroindustrial da,,,,,,https://www.pacolivros.com.br/Territorialidades-e-o-Complexo-
"",Eron José Maranho,Economia,R$,"45,90","R$ 22,95",
Cana-de-Açúcar no Paraná-Brasil,,,,,,Agroindustrial-da-Cana-de-Acucar-no-Parana-Brasil
Covid-19 – impactos da pandemia na economia,,,,,,
"",Mateus Boldrine Abrita,Economia,R$,"43,90","R$ 21,95",https://www.pacolivros.com.br/Covid-economia-brasileira
brasileira,,,,,,
Retardando o progresso do Brasil,Antônio Leonardo De Matos,Economia,R$,"29,90","R$ 14,95",https://www.pacolivros.com.br/Retardando-o-progresso-do-Brasil
"",,,,,,https://www.pacolivros.com.br/regime-cambial-e-desempenho-
Regime cambial e desempenho macroeconômico,Marcelo Pereira Fernandes,Economia,R$,"39,90","R$ 19,95",
"",,,,,,macroeconomico-a-experencia-da-argentina-mexico-e-brasil-nos-anos-
"",,,,,,https://www.pacolivros.com.br/Conexoes-e-reflexoes-sobre-
Conexões e reflexões sobre econômia,Tomislav Rodrigues Femenick,Economia,R$,"55,90","R$ 27,95",
"",,,,,,economia
História e dimensões do imperialismo,Roberto Bitencourt da Silva,Economia,R$,"55,90","R$ 27,95",https://www.pacolivros.com.br/historia-e-dimensoes-do-imperialismo
"",,,,,,https://www.pacolivros.com.br/o-gigante-dos-pes-de-barro-
O gigante dos pés de barro,Valter Machado Da Fonseca,Economia,R$,"56,90","R$ 28,45",
"",,,,,,capitalismo-e-desenvolvimento-sustentavel
"",,,,,,https://www.pacolivros.com.br/o-retrocesso-o-futuro-da-humanidade-
O retrocesso,Enderson Natali Marcos,Economia,R$,"32,90","R$ 16,45",
"",,,,,,em-um-passado-presente
"",,,,,,https://www.pacolivros.com.br/resolucao-de-problemas-teoria-e-
Resolução de Problemas,Lourdes De La Rosa Onuchic,Educação,R$,"36,90","R$ 18,45",
"",,,,,,pratica
"",,,,,,https://www.pacolivros.com.br/estagio-curricular-supervisionado-
Estágio curricular supervisionado,Raquel Gomes De Oliveira,Educação,R$,"49,90","R$ 24,95",
"",,,,,,horas-de-parceira-escola-universidade
"",,,,,,https://www.pacolivros.com.br/educacao-profissional-no-brasil-
Educação Profissional no Brasil,Silvia Maria Manfredi,Educação,R$,"59,90","R$ 29,95",
"",,,,,,atores-e-cenarios-ao-longo-da-historia
"",Talita Souza Umbelino Rodrigues,,,,,https://www.pacolivros.com.br/autismo-e-inclusao-experiencias-no-
Autismo e Inclusão,,Educação,R$,"42,90","R$ 21,45",
"",Da Cruz,,,,,ensino-regular
"",,,,,,https://www.pacolivros.com.br/educacao-nao-formal-campos-de-
Educação não Formal,Ligia de Carvalho Abões Vercelli,Educação,R$,"29,00","R$ 14,50",
"",,,,,,atuacao
Discalculia,Jussara Bernardi,Educação,R$,"41,90","R$ 20,95",https://www.pacolivros.com.br/discalculia-o-que-e-como-intervir
"",,,,,,https://www.pacolivros.com.br/educacao-inclusiva-aspectos-politico-
Educação Inclusiva,Tânia Medeiros Aciem,Educação,R$,"35,00","R$ 17,50",
"",,,,,,sociais-e-praticos
Design Instrucional e construção do conhecimento,,,,,,https://www.pacolivros.com.br/Design-Instrucional-e-construcao-do-
"",Andreza Regina Lopes Da Silva,Educação,R$,"32,90","R$ 16,45",
na EaD,,,,,,conhecimento-na-EaD
"",,,,,,https://www.pacolivros.com.br/o-cerebro-vai-a-escola-aproximacoes-
O Cérebro vai à Escola,Felipe Stephan Lisboa,Educação,R$,"46,90","R$ 23,45",
"",,,,,,entre-neurociencias-e-educacao-no-brasil
"",Maria Célia Pereira Lima-,,,,,
"Autismo, Linguagem e Cognição",,Educação,R$,"25,90","R$ 12,95",https://www.pacolivros.com.br/Autismo-Linguagem-e-Cognicao
"",hernandes,,,,,
"",Thatiana Francelino Guedes,,,,,https://www.pacolivros.com.br/Educacao-Infantil-na-Formacao-do-
Educação Infantil na Formação do Pedagogo,,Educação,R$,"26,00","R$ 13,00",
"",Pineda,,,,,Pedagogo
Sociologia da educação,Sandra Maria Kerbauy Resende,Educação,R$,"25,90","R$ 12,95",https://www.pacolivros.com.br/Sociologia-da-educacao
A Literatura Infantil e Juvenil e suas Múltiplas,,,,,,https://www.pacolivros.com.br/A-Literatura-Infantil-e-Juvenil-e-suas-
"",Thiago Lauriti,Educação,R$,"29,00","R$ 14,50",
Abordagens,,,,,,Multiplas-Abordagens
O Embate em Torno das Políticas Educacionais para,,,,,,https://www.pacolivros.com.br/o-embate-em-torno-das-politicas-
"",Elias Paulino Da Cunha Junior,Educação,R$,"52,90","R$ 26,45",
Surdos,,,,,,educacionais-para-surdos-federacao-nacional-de-educacao-e-
Inclusão escolar do deficiente visual no ensino,,,,,,https://www.pacolivros.com.br/Inclusao-escolar-do-deficiente-visual-
"",Vanderlei Balbino Da Costa,Educação,R$,"43,90","R$ 21,95",
regular,,,,,,no-ensino-regular
Educação e Diversidade Étnico-Racial,Aldieris Braz Amorim Caprini,Educação,R$,"32,90","R$ 16,45",https://www.pacolivros.com.br/Educacao-e-Diversidade-etnico-Racial
Currículo Escolar,Viviani Anaya,Educação,R$,"26,00","R$ 13,00",https://www.pacolivros.com.br/Curriculo-Escolar
"",Elenice Maria Cammarosano,,,,,
Educação escolar na prisão,,Educação,R$,"42,90","R$ 21,45",https://www.pacolivros.com.br/Educacao-escolar-na-prisao
"",Onofre,,,,,
História da Educação Brasileira,Patrícia Ap Bioto,Educação,R$,"32,00","R$ 16,00",https://www.pacolivros.com.br/Historia-da-Educacao-Brasileira
"",,,,,,https://www.pacolivros.com.br/inclusao-escolar-pesquisando-
Inclusão escolar,Leandro Osni Zaniolo,Educação,R$,"35,90","R$ 17,95",
"",,,,,,politicas-formacao-de-professores-e-praticas-pedagogicas
Meditação laica educacional para uma educação,,,,,,https://www.pacolivros.com.br/Meditacao-laica-educacional-para-
"",Claudia Maria De Luca,Educação,R$,"32,90","R$ 16,45",
emocional,,,,,,uma-educacao-emocional
Gestão Escolar em Destaque,Margarete Bertolo Boccia,Educação,R$,"32,00","R$ 16,00",https://www.pacolivros.com.br/Gestao-Escolar-em-Destaque
"",,,,,,https://www.pacolivros.com.br/os-desafios-da-autonomia-
Os Desafios da Autonomia Universitária,Paulo De Tarso Artencio Muzy,Educação,R$,"52,90","R$ 26,45",
"",,,,,,universitaria-historia-recente-da-usp
Educação de Jovens e Adultos e seus Diferentes,,,,,,https://www.pacolivros.com.br/Educacao-de-Jovens-e-Adultos-e-seus-
"",Silvana Cortada,Educação,R$,"32,00","R$ 16,00",
Contextos,,,,,,Diferentes-Contextos
"",,,,,,https://www.pacolivros.com.br/ensino-de-historia-e-curriculo-
Ensino de História e Currículo,Halferd Carlos Ribeiro Junior,Educação,R$,"45,90","R$ 22,95",
"",,,,,,reflexoes-sobre-a-base-nacional-comum-curricular-formacao-de-
"",Keila Maria De Alencar Bastos,,,,,https://www.pacolivros.com.br/educacao-ambiental-a-formacao-
Educação Ambiental,,Educação,R$,"40,90","R$ 20,45",
"",Andrade,,,,,continuada-do-professor
"",,,,,,https://www.pacolivros.com.br/Atividades-Praticas-em-Leitura-e-
Atividades Práticas em Leitura e Escrita,Andréa Carla Machado,Educação,R$,"29,90","R$ 14,95",
"",,,,,,Escrita
"",,,,,,https://www.pacolivros.com.br/altas-habilidades-superdotacao-
Altas habilidades superdotação,Vantoir Roberto Brancher,Educação,R$,"39,90","R$ 19,95",
"",,,,,,conversas-e-ensaios-academicos
"",,,,,,https://www.pacolivros.com.br/educacao-e-desenvolvimento-
Educação e desenvolvimento humano,Maria Izaura Cação,Educação,R$,"49,70","R$ 24,85",
"",,,,,,humano-contribuicoes-da-abordagem-historico-cultural-para-a-
"",,,,,,https://www.pacolivros.com.br/o-planejamento-estrategico-um-
O Planejamento Estratégico,Claudia Zuppini Dalcorso,Educação,R$,"34,90","R$ 17,45",
"",,,,,,instrumento-para-o-gestor-de-escola-publica
O CAQI e o Novo Papel da União no Financiamento,,,,,,https://www.pacolivros.com.br/O-CAQI-e-o-Novo-Papel-da-Uniao-no-
"",Raimundo Luiz Silva Araújo,Educação,R$,"49,90","R$ 24,95",
da Educação,,,,,,Financiamento-da-Educacao
"",Renata Chrystina Bianchi De,,,,,https://www.pacolivros.com.br/educacao-e-saude-consideracoes-
Educação e Saúde,,Educação,R$,"46,90","R$ 23,45",
"",Barros,,,,,sobre-o-processo-de-integracao-e-inclusao-escolar
"",,,,,,https://www.pacolivros.com.br/tecnologia-assistiva-projetos-
Tecnologia assistiva,Elisa Schlünzen,Educação,R$,"49,90","R$ 24,95",
"",,,,,,acessibilidade-e-educacao-a-distancia
"",,,,,,https://www.pacolivros.com.br/Educacao-um-pensamento-negro-
Educação: um pensamento negro contemporâneo,Sales Augusto Dos Santos,Educação,R$,"49,90","R$ 24,95",
"",,,,,,contemporaneo
"",,,,,,https://www.pacolivros.com.br/a-educacao-infantil-foi-para-a-escola-
"A Educação Infantil foi para a escola, e agora?",Marta Fresneda Tomé,Educação,R$,"31,90","R$ 15,95",
"",,,,,,e-agora?-introducao-ao-estudo-da-gestao-escolar-na-educacao-
"",,,,,,https://www.pacolivros.com.br/educacao-especial-e-inclusiva-
Educação Especial e Inclusiva,Maria Júlia Canazza Dall Acqua,Educação,R$,"34,90","R$ 17,45",
"",,,,,,mudancas-para-a-escola-e-sociedade
Cartografia tátil e representação espacial na,,,,,,https://www.pacolivros.com.br/cartografia-tatil-e-representacao-
"",Maria Isabel Castreghini,Educação,R$,"55,90","R$ 27,95",
orientação,,,,,,espacial-na-orientacao-e-mobilidade-de-pessoas-com-deficiencia-
"",,,,,,https://www.pacolivros.com.br/metodologias-de-ensino-entre-a-
Metodologias de Ensino,Maria Luiza Sardinha De Nóbrega,Educação,R$,"32,00","R$ 16,00",
"",,,,,,reflexao-e-a-pesquisa
"",,,,,,https://www.pacolivros.com.br/ensino-de-historia-e-patrimonio-
Ensino de História e Patrimônio Cultural,Ricardo De Aguiar Pacheco,Educação,R$,"33,90","R$ 16,95",
"",,,,,,cultural-um-percurso-docente
"",,,,,,https://www.pacolivros.com.br/a-formacao-de-professores-de-
A Formação de Professores de Geografia,Jacks Richard De Paulo,Educação,R$,"19,90","R$ 9,95",
"",,,,,,geografia-contribuicoes-para-mudanca-de-concepcao-de-ensino
"",,,,,,https://www.pacolivros.com.br/capoeira-e-educacao-pos-colonial-
Capoeira e educação pós colonial,Ernersto Jacob Keim,Educação,R$,"38,90","R$ 19,45",
"",,,,,,ancestralidade-cosmovisao-e-pedagogia-freiriana
"",,,,,,https://www.pacolivros.com.br/prisoes-violencia-e-sociedade-debates-
"Prisões, Violência e Sociedade",Eli Narciso Da Silva Torres,Educação,R$,"49,90","R$ 24,95",
"",,,,,,contemporaneos
"",,,,,,https://www.pacolivros.com.br/formacao-profissional-em-educacao-
Formação Profissional em Educação Física no Brasil:,Osni Oliveira Noberto Da Silva,Educação,R$,"39,90","R$ 19,95",
"",,,,,,fisica-no-brasil-historia-conflitos-e-possibilidades
"",,,,,,https://www.pacolivros.com.br/Sala_de_Recursos_Multifuncionais/pr
Sala de Recursos Multifuncionais,Cicera Aparecida Lima Malheiro,Educação,R$,"44,90","R$ 22,45",
"",,,,,,od-4778838/
"",,,,,,https://www.pacolivros.com.br/genero-na-educacao-infantil-relacoes-
Gênero na Educação Infantil,Joaquim Ramos,Educação,R$,"32,90","R$ 16,45",
"",,,,,,im-possiveis-para-professores-homens
O Projeto Político-Pedagógico e a Possibilidade da,,,,,,https://www.pacolivros.com.br/O-Projeto-Politico-Pedagogico-e-a-
"",Paulo Gomes Lima,Educação,R$,"25,90","R$ 12,95",
Gestão Democrática e Emancipatória da Escola,,,,,,Possibilidade-da-Gestao-Democratica-e-Emancipatoria-da-Escola
"",,,,,,https://www.pacolivros.com.br/praticas-pedagogicas-em-contextos-
Práticas Pedagógicas em Contextos de Inclusão,Marco Antonio Melo Franco,Educação,R$,"35,90","R$ 17,95",
"",,,,,,de-inclusao-situacoes-de-sala-de-aula
"",,,,,,https://www.pacolivros.com.br/educacao-profissional-e-tecnologica-
Educação Profissional e Tecnológica,Emerson Freire,Educação,R$,"48,90","R$ 24,45",
"",,,,,,perspectivas-e-experiencias
"",,,,,,https://www.pacolivros.com.br/topicos-em-educacao-especial-e-
Tópicos em Educação Especial e Inclusiva,Maria Júlia Canazza Dall Acqua,Educação,R$,"39,90","R$ 19,95",
"",,,,,,inclusiva-formacao-pesquisa-escolarizacao-e-familias
"",,,,,,https://www.pacolivros.com.br/educacao-ambiental-e-educacao-
Educação Ambiental e Educação Inclusiva,Eliane Gatto,Educação,R$,"36,90","R$ 18,45",
"",,,,,,inclusiva-possiveis-aproximacoes
A Inclusão de Pessoas com Necessidades Especiais,,,,,,https://www.pacolivros.com.br/a-inclusao-de-pessoas-com-
"",Irene Elias Rodrigues,Educação,R$,"38,90","R$ 19,45",
no Processo Educativo Escolar,,,,,,necessidades-especiais-no-processo-educativo-escolar-uma-
"",,,,,,https://www.pacolivros.com.br/Oralidade-e-escrita-sob-a-perspectiva-
Oralidade e escrita sob a perspectiva do letramento,José Mario Botelho,Educação,R$,"34,90","R$ 17,45",
"",,,,,,do-letramento
"",,,,,,https://www.pacolivros.com.br/Guerreiro-Ramos-e-o-Personalismo-
Guerreiro Ramos e o Personalismo Negro,Muryatan Santana Barbosa,Educação,R$,"46,90","R$ 23,45",
"",,,,,,Negro
