9788578660192,9788578660192,DESENVOLVIMENTO E SUBDESENVOLVIMENTO,CELSO FURTADO,"59,00",50,"29,50"
9788578660505,9788578660505,DESENVOLVIMENTO ECONOMICO E CRISE - ENSAIOS EM,LUIZ CARLOS DELORME (ORGANIZAD,"R)58,00",50,"29,00"
9788578660512,9788578660512,"DESTINO DAS IMAGENS, O",JACQUES RANCIERE,"58,00",50,"29,00"
9788585910921,9788585910921,"DICIONARIO DE BIOGRAFIAS CIENTIFICAS (VOL.1,2,3)",CESAR BENJAMIN,"720,00",50,"360,00"
9788585910976,9788585910976,DILEMAS DA HUMANIDADE,VARIOS,"44,00",50,"22,00"
9788578660703,9788578660703,DISTANCIAS DO CINEMA,JACQUES RANCIERE,"58,00",50,"29,00"
9788589216340,9788589216340,DO STALINISMO A DEMOCRACIA,MARCOS MONDAINI,"44,00",50,"22,00"
9788585910587,8585910585,DOMINIOS,JAIME CARDOSO,"20,00",50,"10,00"
9788578660253,9788578660253,"ECONOMIA DO SUBDESENVOLVIMENTO, A",A.N. AGARWALA E S.P. SINGH (ORGS.),"104,00",50,"52,00"
9788578661274,9788578661274,EINSTEIN : O REFORMULADOR DO UNIVERSO,CASSIO LEITE VIEIRA,"65,00",50,"32,50"
9788585910372,9788585910372,EINSTEIN E A RELIGIAO,MAX JAMMER,"65,00",50,"32,50"
9788578660284,9788578660284,ENSAIO FILOSOFICO SOBRE AS PROBABILIDADES,LAPLACE,"65,00",50,"32,50"
9788578660239,9788578660239,ENSAIO SOBRE A EXPERIENCIA DA MORTE,PAUL LUDWIG LANDSBERG,"60,00",50,"30,00"
9788585910624,9788585910624,ENSAIO SOBRE CONHECIMENTO APROXIMADO,GASTON BACHELARD,"71,00",50,"35,50"
9788578661328,9788578661328,ENSAIOS BRASILEIROS,CESAR BENJAMIN,"88,00",50,"44,00"
9788585910952,9788585910952,ENSAIOS FUNDAMENTAIS,HENRI POINCARE,"66,00",50,"33,00"
9788578660031,9788578660031,ENSAIOS SOBRE A VENEZUELA: SUBDESENVOLVIMENTO CO,CELSO FURTADO,"49,00",50,"24,50"
9788578660451,9788578660451,ENSAIOS SOBRE CULTURA E O MINISTERIO DA CULTURA,CELSO FURTADO,"59,00",50,"29,50"
9788578660376,9788578660376,ENSAIOS SOBRE TEORIA DA HISTORIA,GEORG SIMMEL,"42,00",50,"21,00"
9788585910648,858591064X,ENTRE SECULOS TEXTOS POLITICOS,ROBERTO SATURNINO BRAGA,"27,00",50,"13,50"
9788578661106,9788578661106,ESTETICA DA DESAPARICAO,PAUL VIRILIO,"44,00",50,"22,00"
9788578660994,9788578660994,ESTRATOS DO TEMPO:ESTUDOS SOBRE HISTORIA,REINHART KOSELLECK,"95,00",50,"47,50"
9788585910655,9788585910655,ESTUDOS,GASTON BACHELARD,"31,00",50,"15,50"
9788578661113,9788578661113,ESTUDOS SOBRE ROUSSEAU,CESAR BENJAMIN,"80,00",50,"40,00"
9788578660963,9788578660963,ESTUDOS SOBRE SPINOZA,CESAR BENJAMIN,"102,00",50,"51,00"
