9788569437741,ENSINO DE GEOGRAFIA LIVRO 2 PRODUCAO SOCIAL DO ESP,ANA CALUDIA R SACRAMENTO E MANOEL MARTIN,"50,00",50,"25,00"
9788569437413,ESPACIALIDADE E MOVIMENTOS SOCIAIS,"ONILDO, EDINUSIA E AGRIPINO(ORGS)","38,00",50,"19,00"
9788569437680,ESPACO CORPO DO TEMPO A CONSTRUCAO GEOGRAFICA DA S,RUY MOREIRA,"50,00",50,"25,00"
9788569437321,"ESPACO E A METROPOLIZACAO COTIDIANO E ACAO, O","ALVARO FERREIRA,JOAO RUA, REGINA C MATTO","50,00",50,"25,00"
9788569437703,ESPACO E ECONOMIA GEOGRAFIA ECONOMICA EA ECONOMIA,"FLORIANO GODINHO, LEANDRO DIAS, REGINA H","60,00",50,"30,00"
9788569437451,ESPACOS PLURAIS,ILAINA DAMASCENO E TATIANA MALHEIROS (OR,"38,00",50,"19,00"
9786587145259,ESPERANDO OS BARBAROS GEOPOLITICAS DA SEGURANCA NO,LICIO CAETANO DO REGO MONTEIRO,"46,00",50,"23,00"
9788569437239,ESTADO E FORMAS DE DOMINACAO NO BR CONTEMPORANEO,MARCELO BARDARO (ORG),"40,00",50,"20,00"
9788569437147,FALAR OUVIR ESCUTAR RESPONDER,LUCIANE PATRICIO,"35,00",50,"17,50"
9786587145181,FAVELA RESISTENCIA E A LUTA PELA SOBERANIA ALIMENT,"TIMO BARTHOLL, ANTONIS VRADIS, CHRISTOS","50,00",50,"25,00"
9786587145075,FORMACAO ESPACIAL BRASILEIRA A 3 EDICAO CONTRIB,RUY MOREIRA,"60,00",50,"30,00"
9786587145044,GEOGRAFIA DA CRISE NO AGRONEGOCIO SUCROENERGETICO,CASSIO ARRUDA BOECHAT (ORG),"46,00",50,"23,00"
9786587145143,GEOGRAFIA DA INOVACAO TERRITORIO REDES E FINANCAS,"M TEREZINHA SERAFIM, REGINA TUNES E FLOR","60,00",50,"30,00"
9788569437161,"GEOGRAFIA DO ESPACO MUNDO, A CONFLITOS E SUPERACOE",RUY MOREIRA,"50,00",50,"25,00"
9786587145136,GEOGRAFIA DOS GRANDES PROJETOS DE DESENVOLVIMENTO,GTAGRARIA - AGBS RIO E NITEROI,"49,00",50,"24,50"
9788569437314,GEOGRAFIA E CONJUNTURA BRASILEIRA,"DIRCE SUERTE, CHARLEI, CLAUDIA, CRIS (OR","55,00",50,"27,50"
9786587145020,"GEOGRAFIA REGIONAL DO BRASIL, A",CARLOS ALBERTO F DA SILVA E JORGE LUIZ G,"70,00",50,"35,00"
9786587145006,GEOGRAFIA URBANA 30 ANOS SIMPURB CIDADES REVOLUCOE,"CLAUDIO ZANOTELLI, ANA MARIA E VIVIAN","58,00",50,"29,00"
9788564433229,GEOGRAFIA URBANA CIENCIA E ACAO POLITICA,"FLORIANO OLIVEIRA;DESIREE FREIRE,GILMAR)","45,00",50,"22,50"
9786587145198,"GEOGRAFICIDADE DAS ACOES COLETIVAS, A REDE POLITIC",AGRIPINO SOUZA COELHO NETO,"48,00",50,"24,00"
9788569437383,HISTORIA DAS RELACOES DE TRABALHO BRASIL E PORTUGA,"MARCELO BADARO, PAULO TERRA E RAQUEL VAR","40,00",50,"20,00"
9788569437512,IMPERIALISMO AMBIENTALISMO E ONGS NA AMAZONIA,NAZIRA CAMELY,"46,00",50,"23,00"
9788569437642,"INDUSTRIA DOS FUNDOS FINANCEIROS, A POTENCIA ESTRA",ROBERTO MORAES PESSANHA,"48,00",50,"24,00"
9786587145150,"INTERDISCIPLINARIDADE NA PESQUISA E NA ACAO, A",PAMELA CICHOSKI,"35,00",50,"17,50"
9788569437710,INTERNACIONALIZACAO FINANCIAMENTO E SOCIALIZACAO,"SUELI FURLAN, MARIA ADAILZA MARTINS E MA","28,00",50,"14,00"
9788569437659,LIBERALIZACAO E TUTELA MILITAR O GOVERNO GEISEL,ALOYSIO CASTELO DE CARVALHO,"50,00",50,"25,00"
9788569437758,LIBERDADE TERRITORIAL A PRAXIS TERRITORIAL POP NA,EFRAIN LEON HERNANDEZ,"35,00",50,"17,50"
9788569437291,"LIMITES DO PROGRESSISMO, OS SOBRE A IMPOSSIBILIDAD",RAUL ZIBECHI E DECIO MACHADO,"35,00",50,"17,50"
9788564433267,"LINGUAGEM DAS MERCADORIAS EM MARX, A",ADEMAR BOGO,"35,00",50,"17,50"
9788569437673,METROPOLE E CRISE SOCIETARIA RESISTIR PARA EXISTIR,ANITA LOUREIRO DE OLIVEIRA E CATIA ANTON,"45,00",50,"22,50"
9788569437284,METROPOLE METROPOLIZACAO E REGIONALIZACAO,SANDRA LENCIONI,"50,00",50,"25,00"
9788564433090,METROPOLIZACAO DO ESPACO GESTAO TERRITORIAL E RELA,"ALVARO FEREIRA,JOAO RUA, GLAUCIO M,AUGUS","45,00",50,"22,50"
9788569437611,"MODERNIZACAO DISTOPICA DO TERRITORIO BRASILEIRO, A",CARLOS ALBERTO FRANCO DA SILVA,"60,00",50,"30,00"
9788569437062,MODERNIZACAO E REGIONALIZACAO NOS CERRADOS DO CENT,VICENTE EUDES LEMOS ALVES (ORG),"45,00",50,"22,50"
9788569437536,MODERNIZACAO FRACASSADA DOSSIE COMPERJ,JACOB BINSZTOK E JORGE L BARBOSA (ORGS),"36,00",50,"18,00"
