BARATINADA,MARILIA PIRILLO,"R$ 59,50","R$ 29,75"
BATENDO À PORTA DO CÉU,JORDI SIERRA I FABRA,"R$ 62,00","R$ 31,00"
BELELÉU NÃO CAIU DO CÉU,ALMIR CORREIA,"R$ 49,50","R$ 24,75"
BICHOLIQUES,TATIANA BELINKY,"R$ 52,00","R$ 26,00"
BOJABI - A ÁRVORE MÁGICA (CAPA DURA),DIANNE HOFMEYR,"R$ 59,50","R$ 29,75"
BRINCADEIRAS NO QUARTO - NOITE ENCANTADA,ADRIANO MESSIAS,"R$ 48,00","R$ 24,00"
BRINCOS DE OURO E SENTIMENTOS PINGENTES,LUIZ ANTONIO AGUIAR,"R$ 59,50","R$ 29,75"
"BRUXAS, BEIJOS E OUTROS ENCANTOS",LUIZ ANTONIO AGUIAR,"R$ 52,00","R$ 26,00"
CADÊ A ESCOLA QUE ESTAVA AQUI?,CESAR CARDOSO,"R$ 49,50","R$ 24,75"
CAIXINHA DE GUARDAR O TEMPO (BROCHURA),ALESSANDRA ROSCOE,"R$ 49,50","R$ 24,75"
CANTOS PARA MEUS NETOS - POEMAS DE VICTOR HUGO,VICTOR HUGO,"R$ 55,00","R$ 27,50"
CÁSSIO E O MONSTRO DA NOITE,MARTYNA SKIBINSKA,"R$ 49,50","R$ 24,75"
CATARINA TEM UMA PRIMA,CAROLINE CARVALHO,"R$ 49,50","R$ 24,75"
CINCO GIRAFAS NO ESPAÇO,CAIO RITER,"R$ 52,00","R$ 26,00"
COM O REI NA BARRIGA,ALMIR CORREIA,"R$ 49,50","R$ 24,75"
COMO ENCONTRAR UMA LINDA PRINCESA,RICARDO VIVEIROS,"R$ 49,50","R$ 24,75"
CONFUSÕES DE DONA ANA X CONFUSÕES DE SEU JOSÉ,LIDIA IZECSON,"R$ 49,50","R$ 24,75"
CONVERSA DE BICHO,LILA PRAP,"R$ 52,00","R$ 26,00"
CONVERSAS DE CACHORRO,CAIO RITER,"R$ 56,00","R$ 28,00"
CORDELUNA,ÉLIA BARCELÓ,"R$ 62,00","R$ 31,00"
CRESCER NÃO É PERIGOSO,JANUÁRIA CRISTINA ALVES,"R$ 55,00","R$ 27,50"
DENTRO DO ESCURO MORA UM SEGREDO,ALESSANDRA ROSCOE,"R$ 49,50","R$ 24,75"
"DIVERSIDADE, CULTURA E EDUCAÇÃO",NEUSA MARIA M. DE GUSMÃO,"R$ 58,00","R$ 29,00"
"DRAGÕES, MAÇÃS E UMA PITADA DE CAFUNÉ",SUSANA VENTURA E HELENA GOMES,"R$ 59,50","R$ 29,75"
DUAS VEZES NA FLORESTA ESCURA,CAIO RITER,"R$ 59,50","R$ 29,75"
ELA TEM OLHOS DE CÉU,SOCORRO ACIOLI,"R$ 59,00","R$ 29,50"
