"",,,,,$ C/ 50%
TÍTULO,,AUTOR,SELO,$ CAPA,
"",,,,,DESCONTO
CUIDADO PATERNO E ENFRENTAMENTO DA VIOLÊNCIA,"PIMENTEL, ADELMA DO SOCORRO",SUMMUS,"42,80","21,40"
CUIDADO VIGILANTE,"MARRA, MARLENE MAGNABOSCO",ÁGORA,"39,90","19,95"
CUIDADOS PALIATIVOS,"CORADAZZI,ANA; CAPONERO,RICARDO E OUTRA",MG EDITORES,"86,80","43,40"
"CULPA É DA MÃE, A","MONTEIRO, ELIZABETH",SUMMUS,"92,10","46,05"
CULTURA EM MOVIMENTO - SANKOFA 2,"NASCIMENTO, ELISA LARKIN (ORG)",SELO NEGRO,"96,50","48,25"
"CURADOR INTERNO, O","PANOZZO, GIOIA",ÁGORA,"53,10","26,55"
CURAR PARA A IMORTALIDADE,"EPSTEIN, GERALD",ÁGORA,"90,60","45,30"
"DA CRIAÇÃO AO ROTEIRO - EDIÇÃO REVISTA, ATUAL. E AMPLIADA","COMPARATO, DOC",SUMMUS,"141,90","70,95"
DA EDUCAÇÃO DO CORPO AO EQUILÍBRIO DO ESPÍRITO,"EHRENFRIED, L",SUMMUS,"42,80","21,40"
DA ESCOLA PARA O MERCADO DE TRABALHO,"POLLAK, LINDSEY",SUMMUS,"98,30","49,15"
DA GRAVIDEZ AOS CUIDADOS COM O BEBÊ,"MEHOUDAR, ANNA",SUMMUS,"53,10","26,55"
DA PRA SER FELIZ... APESAR DO MEDO,"GIKOVATE, FLAVIO",MG EDITORES,"72,50","36,25"
DA REALIDADE A ACAO,"D'AMBROSIO, UBIRATAN",SUMMUS,"48,20","24,10"
DA SEDUÇÃO NA RELAÇÃO PEDAGÓGICA,"MORGADO, MARIA APARECIDA",SUMMUS,"51,00","25,50"
DA VIDA DOS PÁSSAROS,"RIBONDI, ALEXANDRE",EDIÇÕES GLS,"64,20","32,10"
DANÇA E EDUCAÇÃO,"ALMEIDA, FERNANDA DE SOUZA",SUMMUS,"48,20","24,10"
"DANÇA, A","VIANNA, KLAUSS",SUMMUS,"57,10","28,55"
"DANCA, EXPERIENCIA DE VIDA","FUX, MARIA",SUMMUS,"51,00","25,50"
DANÇAS EM TERAPIA OCUPACIONAL,"LIBERMAN, FLAVIA",SUMMUS,"48,20","24,10"
DANÇATERAPIA,"FUX, MARIA",SUMMUS,"42,80","21,40"
DANCE E RECRIE O MUNDO,"PENNA, LUCY",SUMMUS,"59,70","29,85"
DAR À LUZ... RENASCER,"RODRIGUES, LÍVIA PENNA F.",ÁGORA,"42,80","21,40"
DAS AMÉLIAS ÀS MULHERES MULTIFUNCIONAIS,"FUJISAWA, MARIE SUZUKI",SUMMUS,"59,70","29,85"
DE CORPO E ALMA,"FREIRE, JOAO BATISTA",SUMMUS,"57,10","28,55"
DE DOCENTE PARA DOCENTE,"COELI, REGINA/FERREIRA, WINDYZ",SUMMUS,"54,30","27,15"
DE OLHO NA POSTURA,"COSTA, CHRISTINA; LIGGIERI, VICTOR C",SUMMUS,"72,50","36,25"
DE PESSOA A PESSOA,"HYCNER, RICHARD H",SUMMUS,"62,80","31,40"
DE VOLTA AO QUINTAL MÁGICO,"BUITONI, DULCÍLIA",ÁGORA,"92,10","46,05"
DEFESAS DO EGO - ED. REVISTA E ATUALIZADA,"ALMEIDA, WILSON CASTELLO DE",ÁGORA,"48,20","24,10"
DEGLUTA,"DO AMARAL, PATRÍCIA MATTOS T.",PLEXUS,"57,10","28,55"
DEIXAR DE FUMAR FICOU MAIS FÁCIL (ED. REVISTA),"ISSA, JAQUELINE SCHOLZ",MG EDITORES,"42,80","21,40"
DEIXAR DE SER GORDO - ED. REVISTA E AMPLIADA,"GIKOVATE, FLAVIO",MG EDITORES,"51,00","25,50"
DELICADAS COREOGRAFIAS,"LIBERMAN, FLÁVIA",SUMMUS,"133,00","66,50"
DEPOIS DA QUEDA...DANÇATERAPIA,"FUX, MARÍA",SUMMUS,"42,80","21,40"
DEPOIS DA VIDA - 2a EDIÇÃO,"MILLER, SUKIE",SUMMUS,"74,50","37,25"
DESAFIOS DO CORPO PILATES,"SILER, BROOKE",SUMMUS,"108,80","54,40"
DESAFIOS NA FORMAÇÃO DO EDUCADOR,"SANTO, RUY CÉZAR DO ESPÍRITO",ÁGORA,"51,00","25,50"
"DESCANSEM EM PAZ OS NOSSOS MORTOS DENTRO DE MIM - EDIÇÃOREVISTA","PERAZZO, SÉRGIO",ÁGORA,"57,10","28,55"
DESCOBRINDO CRIANCAS,"OAKLANDER, VIOLET",SUMMUS,"111,20","55,60"
DESCOBRINDO O PRAZER - ED AMPLIADA,HEIMAN/LOPICOLO,SUMMUS,"90,60","45,30"
"DESENVOLVIMENTO DO RACIOCÍNIO NA ERA DA ELETR., O","GREENFIELD, PATRICIA MARK",SUMMUS,"59,70","29,85"
"DESENVOLVIMENTO E APRENDIZAGEM EM PIAGET E VIGOTSKI - EDIÇÃOREVISTA","PALANGANA, ISILDA CAMPANER",SUMMUS,"62,80","31,40"
"DESEQUILIBRIOS ESTATICOS, OS","MARCEL, BIENFAIT",SUMMUS,"86,40","43,20"
DESFAZENDO MITOS,"SEGAL, SANDRA MEGRICH",ÁGORA,"42,80","21,40"
"DESPERTAR DO TIGRE, O","LEVINE, PETER,A.;FREDERICK,ANN",SUMMUS,"78,90","39,45"
"DESPERTAR PARA O OUTRO, O","COSTA, CLARICE MOURA",SUMMUS,"48,20","24,10"
"DEUSA FERIDA, A","BORELLI,SILVIA/PRIOLLI,GABRIEL",SUMMUS,"87,80","43,90"
"DIAFRAGMA, O","SOUCHARD, PH E",SUMMUS,"42,80","21,40"
DIAGNÓSTICO CLÍNICO POSTURAL - ED. REVISTA AMPLIADA,"SANTOS, MARIA ÂNGELA",SUMMUS,"83,70","41,85"
DIÁRIO DE BOLLYWOOD,"BALLERINI, FRANTHIESCO",SUMMUS,"53,10","26,55"
DIÁRIO DE UM GRAVIDO,"KAUFMANN, RENATO",MESCLA,"57,10","28,55"
"DICIONÁRIO DE GESTALT-TERAPIA - ""GESTALTÊS"" EDIÇÃO REVISTA EAMPLIADA",GLADYS/SHEILA/PATRÍCIA (ORGS),SUMMUS,"93,10","46,55"
DICIONÁRIO DE PSICODRAMA E SOCIODRAMA,"MENEGAZZO, CARLOS MARIA E OUTR",ÁGORA,"76,00","38,00"
DICIONÁRIO DE RELAÇÕES ÉTNICAS E RACIAIS,"CASHMORE, ELLIS",SELO NEGRO,"120,90","60,45"
DICIONÁRIO ESCOLAR AFRO-BRASILEIRO - EDIÇÃO REVISTA,"LOPES, NEI BRAZ",SELO NEGRO,"56,90","28,45"
DICIONARIO PROFISSIONAL DE REL. PUBL. E COM.,"ANDRADE, CANDIDO TEOBALDO DE S",SUMMUS,"59,70","29,85"
DIETA DISSOCIADA,"SOARES, JOÃO CESAR CASTRO",MG EDITORES,"51,00","25,50"
DIFERENÇAS E PRECONCEITO NA ESCOLA,"AQUINO, JULIO GROPPA (ORG.)",SUMMUS,"71,60","35,80"
DIFERENTES DESEJOS,"PICAZIO, CLAUDIO",EDIÇÕES GLS,"59,70","29,85"
"DILEMA DA PSICOLOGIA, O","LESHAN, LAWRENCE",SUMMUS,"62,80","31,40"
DIRECAO DE CAMERA,"WATTS, HARRIS",SUMMUS,"42,80","21,40"
"DIREITO DA CRIANCA AO RESPEITO, O",KORCZAK/DALLARI,SUMMUS,"42,80","21,40"
DIREITO LGBTI - PERGUNTAS E RESPOSTAS,"ZEGER, IVONE",MESCLA,"85,90","42,95"
"DISLEXIA EM QUESTÃO, A","MASSI, GISELLE AP. DE ATHAYDE",PLEXUS,"84,60","42,30"
DISTÚRBIOS DE LINGUAGEM E TEATRO,"TONEZZI, JOSÉ",PLEXUS,"51,00","25,50"
DIVIDIR PARA SOMAR,"CAPOSSELA, CAPPY E WARNOCK, S.",ÁGORA,"84,60","42,30"
DO SELF E DA IPSEIDADE,"RIBEIRO, JORGE PONCIANO",SUMMUS,"68,80","34,40"
DO TRAUMA À CURA,"ROSS, GINA",SUMMUS,"65,70","32,85"
DOCUMENTÁRIO NO BRASIL,"TEIXEIRA, FRANCISCO E. (ORG)",SUMMUS,"114,00","57,00"
DOENÇA DE ALZHEIMER,"POIRIER, JUDES; GAUTHIER, SERGE",MG EDITORES,"71,40","35,70"
"DOENÇA MENTAL, UM TRATAMENTO POSSÍVEL","SILVA FILHO, LUIS ALTENFELDER",ÁGORA,"101,10","50,55"
DOMINIO DO MOVIMENTO,"LABAN, RUDOLF",SUMMUS,"90,60","45,30"
DORES CRÔNICAS,"CATALANO, H.M./KIMERON, N.H.",SUMMUS,"129,40","64,70"
"DRAMA DA CRIANCA BEM DOTADA, O","MILLER, ALICE",SUMMUS,"42,80","21,40"
DROGAS - PERGUNTAS E RESPOSTAS,"BRAUN, IVAN MARIO",MG EDITORES,"67,90","33,95"
DROGAS NA ESCOLA,"AQUINO, JULIO G. (ORG)",SUMMUS,"59,70","29,85"
"DURMA BEM, VIVA MELHOR","ALBERNAZ, PEDRO LUIZ M. (ORG)",MG EDITORES,"42,80","21,40"
E A LOUCA TINHA RAZÃO!,"LEONARD, LINDA S.",SUMMUS,"112,00","56,00"
"E AGORA, O QUE FAZER?","RAMOS,MAGDALENA M.;POSTERNAK, LEONARDO",ÁGORA,"79,80","39,90"
E SE O PSICODRAMA TIVESSE NASCIDO NO CINEMA?,"MASSARO, GERALDO",ÁGORA,"42,80","21,40"
E UMA MENINA!,"RUTTER, VIRGINIA BEANE",ÁGORA,"53,10","26,55"
EDUCAÇÃO A DISTÂNCIA,"AMORIM, VALÉRIA",SUMMUS,"51,00","25,50"
EDUCAÇÃO ARTÍSTICA: LUXO OU NECESSIDADE?,"PORCHER, LOUIS (ORG)",SUMMUS,"67,90","33,95"
EDUCAÇÃO COMO PRÁXIS POLÍTICA,"GUTIERREZ, FRANCISCO",SUMMUS,"48,20","24,10"
EDUCAÇÃO DE SURDOS,"ARANTES,VALÉRIA AMORIM (ORG)",SUMMUS,"68,80","34,40"
EDUCAÇÃO DO QUERER,"DI NIZO, RENATA",ÁGORA,"53,10","26,55"
EDUCAÇÃO E COMPETÊNCIAS,"ARANTES, VALERIA AMORIM (ORG)",SUMMUS,"59,70","29,85"
EDUCAÇÃO E VALORES,"ARANTES, VALERIA AMORIM (ORG.)",SUMMUS,"59,70","29,85"
EDUCAÇÃO FAMILIAR E ESCOLAR PARA O TERCEIRO MILÊNI,"GAIARSA, JOSÉ ANGELO",ÁGORA,"94,50","47,25"
EDUCAÇÃO FORMAL E NÃO-FORMAL,"ARANTES, VALÉRIA AMORIM (ORG)",SUMMUS,"59,70","29,85"
EDUCAÇÃO MOTORA EM PORTADORES DE DEFICIÊNCIA,"FRUG, CHRYSTIANNE SIMÕES",PLEXUS,"42,80","21,40"
EDUCAÇÃO OU O QUÊ?,"MAUTNER, ANNA VERONICA",SUMMUS,"48,20","24,10"
"EDUCAÇÃO PELA DANÇA, A","OSSONA, PAULINA",SUMMUS,"62,80","31,40"
EDUCAR FILHOS - ENTRE A RENÚNCIA E A URGÊNCIA,"POSTERNAK, LEONARDO",ÁGORA,"42,80","21,40"
"EGO, FOME E AGRESSÃO","PERLS, FREDERICK S.",SUMMUS,"114,00","57,00"
ELEICAO É GUERRA,"MANHANELLI, CARLOS AUGUSTO",SUMMUS,"48,20","24,10"
ELEMENTOS PARA UMA COMPREENSÃO DIAGNÓSTICA EM PSICOTERAPIA,"BRITO, ÊNIO",SUMMUS,"51,00","25,50"
ELOGIO A JACQUES LACAN,"ALMEIDA, WILSON CASTELLO DE",SUMMUS,"95,50","47,75"
EM BUSCA DE DEUS,"ALBERNAZ, PEDRO LUIZ M.",ÁGORA,"62,80","31,40"
EMAGREÇA PELA CABEÇA,"GODOY, ANTONIO CARLOS MARSIGLI",MG EDITORES,"42,80","21,40"
ENCICLOPÉDIA BRAS DA DIASPORA AFRICANA - ED. REV. E AMPLIADA,"LOPES, NEI BRAZ",SELO NEGRO,"252,80","126,40"
ENERGIA VITAL PELA BIOENERGETICA SUAVE,EVA REICH/ ESZTER ZORNANSZKY,SUMMUS,"86,40","43,20"
ENFRENTANDO A AUDIÊNCIA,"DILTS, ROBERT",SUMMUS,"68,80","34,40"
ENFRENTANDO CRISES E FECHANDO GESTALTEN,"FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS.)",SUMMUS,"51,00","25,50"
ENIGMA BIPOLAR,"TUNG, TENG CHEI",MG EDITORES,"57,10","28,55"
ENSAIOS SOBRE O AMOR E A SOLIDÃO - ED. REVISTA,"GIKOVATE, FLAVIO",MG EDITORES,"90,60","45,30"
ENSINANDO A APRENDER,"NOT, LOUIS",SUMMUS,"59,70","29,85"
ENSINO DE CIÊNCIAS,"ARANTES, VALÉRIA AMORIM (ORG)",SUMMUS,"65,70","32,85"
ENSINO DE MATEMÁTICA,"ARANTES, VALÉRIA AMORIM (ORG)",SUMMUS,"62,80","31,40"
ENTRE MULHERES,"MODESTO, EDITH",EDIÇÕES GLS,"59,70","29,85"
ENTRE PSIQUÊ E SOMA,"BOYESEN, GERDA",SUMMUS,"65,70","32,85"
ENTRE VISTAS,"HILLMAN, JAMES",SUMMUS,"67,90","33,95"
EQUILÍBRIO HORMONAL E QUALIDADE DE VIDA,"KLEPACZ, SÉRGIO",MG EDITORES,"42,80","21,40"
EQUIPES SOLIDÁRIAS,"DI NIZO, RENATA",SUMMUS,"48,20","24,10"
ERA UMA VEZ UM CASAL DIFERENTE,"FACCO, LÚCIA",SUMMUS,"96,50","48,25"
ERA UMA VEZ...,"EL-JAICK, MÁRCIO",EDIÇÕES GLS,"48,20","24,10"
"EROTISMO, SEXUALIDADE, CASAMENTO E INFIDELIDADE","ZAMPIERI, ANA MARIA FONSECA",ÁGORA,"81,80","40,90"
ERRO E FRACASSO NA ESCOLA,"AQUINO, JULIO GROPPA (ORG.)",SUMMUS,"57,10","28,55"
ESBOÇO PARA UMA TEORIA DA CENA,"MASSARO,GERALDO",ÁGORA,"42,80","21,40"
ESCARAFUNCHANDO FRITZ,"PERLS, FREDERICK S.",SUMMUS,"84,60","42,30"
"ESCOLA COMO ESPACO DE PRAZER, A","LIMA E GOMES, ICLEIA R.",SUMMUS,"84,60","42,30"
"ESCOLA E A PRODUÇÃO TEXTUAL, A","COLELLO, SILVIA M. GASPARIAN",SUMMUS,"76,90","38,45"
"ESCOLA PARA TODOS E PARA CADA UM, A","GALERY, AUGUSTO (ORG.)",SUMMUS,"62,80","31,40"
"ESCOLA QUE (NÃO) ENSINA A ESCREVER, A","COLELLO, SILVIA M. GASPARIAN",SUMMUS,"74,90","37,45"
"ESCOLHA PROFISSIONAL, A","SOARES, DULCE HELENA PENNA",SUMMUS,"67,90","33,95"
"ESCOLIOSE, A","PERDRIOLLE, RENÉ",SUMMUS,"86,40","43,20"
ESCRITA CRIATIVA,"DI NIZO, RENATA",SUMMUS,"51,00","25,50"
ESCRITA E AFASIA,"SANTANA, ANA PAULA DE OLIVEIRA",PLEXUS,"57,10","28,55"
"ESCULTURA NA PSICOTERAPIA , A","BARBACH, ELISA/ KNAPPE, PABLO",ÁGORA,"87,80","43,90"
"ESCUTA DO CORPO, A","MILLER, JUSSARA CORRÊA",SUMMUS,"48,20","24,10"
"ESPELHO MÁGICO, O - EDIÇÃO REVISTA","GAIARSA, JOSÉ ANGELO",ÁGORA,"42,80","21,40"
"ESPELHO PARTIDO, O","BARROS, RUI SÁ SILVA",ÁGORA,"59,70","29,85"
"ESPIRAL DA VIDA, A",WICKENBURG/MEYER,ÁGORA,"62,80","31,40"
ESPÍRITO REVOLUCIONÁRIO,"PAUL, HAYDN",ÁGORA,"67,90","33,95"
"ESPIRITUALIDADE DO CORPO, A","LOWEN, ALEXANDER",SUMMUS,"60,30","30,15"
ESPONTANEIDADE CONSCIENTE,"ALON, RUTHY",SUMMUS,"137,80","68,90"
ESPREME QUE SAI SANGUE,"ANGRIMANI, DANILO",SUMMUS,"57,10","28,55"
ESSA COISA CHAMADA SEXO,"OSHLACK, IAN",ÁGORA,"64,20","32,10"
"ESSENCIA DA MENTE, A","ANDREAS, STEVE E CONNIRAE",SUMMUS,"92,10","46,05"
ESSÊNCIA E PERSONALIDADE,"FONSECA, JOSÉ",ÁGORA,"106,40","53,20"
"ESSENCIAL DE MORENO, O","FOX, JONATHAN",ÁGORA,"107,80","53,90"
ESTA QUENTE AQUI OU SOU EU?,"SAND, GAYLE",SUMMUS,"59,70","29,85"
"ESTATUTO DA IGUALDADE RACIAL, O","OLIVEIRA, SIDNEY DE PAULA",SELO NEGRO,"31,90","15,95"
ESTÉTICA DA VOZ - EDIÇÃO REVISTA E AMPLIADA,"QUINTEIRO, EUDÓSIA A.",PLEXUS,"59,70","29,85"
"ESTRATEGIA DA GENIALIDADE,  - ALBERT EINSTEIN","DILTS, ROBERT B.",SUMMUS,"67,90","33,95"
"ESTRATEGIA DA GENIALIDADE, A -ARISTÓTELES; MOZART;","DILTS, ROBERT B.",SUMMUS,"92,10","46,05"
"ESTRATÉGIA DA GENIALIDADE,A-FREUD, DA VINCI, TESLA","DILTS, ROBERT B.",SUMMUS,"112,00","56,00"
ESTRATÉGIAS ELEITORAIS,"MANHANELLI, CARLOS AUGUSTO",SUMMUS,"51,00","25,50"
ESTRUTURA DA INFORMAÇÃO RADIOFÔNICA,"PRADO, EMILIO",SUMMUS,"42,80","21,40"
"ESTRUTURA DA TRANSFORMAÇÃO, A","LUCCA, FERNANDO J. DE",SUMMUS,"84,60","42,30"
ESTUDOS DE PSICOPEDAGOGIA MUSICAL,"HEMSY DE GAINZA, VIOLETA",SUMMUS,"51,00","25,50"
"ÉTICA JORNALÍSTICA E O INTERESSE PÚBLICO, A","KARAM, FRANCISCO JOSÉ",SUMMUS,"92,10","46,05"
ÉTICA NA COMUNICAÇÃO - ED. REVISTA E ATUALIZADA,"BARROS FILHO, CLÓVIS DE",SUMMUS,"76,00","38,00"
"ÉTICA NOS GRUPOS, A",FEBRAP,ÁGORA,"62,80","31,40"
"ÉTICA, MÍDIA E COMUNICAÇÃO","MARQUES, ÂNGELA; MARTINO, LUÍS MAURO S.",SUMMUS,"78,90","39,45"
EU TE AMO! E AI?,"VISCOTT, DAVID",SUMMUS,"90,60","45,30"
EUTONIA E RELAXAMENTO,"BRIEGHEL-MULLER, GUNNA",SUMMUS,"66,40","33,20"
EVENTOS: ESTRATEGIAS DE PLANEJ. E EXECUÇÃO,"SILVA, MARIANGELA B R; FORTES, WALDYR G",SUMMUS,"76,00","38,00"
"EVIL, GOOD AND BEYOND","GIKOVATE, FLÁVIO",MG EDITORES,"55,60","27,80"
EXERCICIOS DE ARTE PARA GRUPOS,"LIEBMANN, MARIAN",SUMMUS,"94,50","47,25"
EXERCÍCIOS DE BIOENERGÉTICA - EDIÇÃO REVISTA,"LOWEN, ALEXANDER; LOWEN, LESLIE",ÁGORA,"53,10","26,55"
"EX-MARIDO, PAI PRESENTE","PALERMO, ROBERTA",MESCLA,"42,80","21,40"
"EXPERIÊNCIA ANORÉXICA, A","LAWRENCE, MARILYN",SUMMUS,"51,00","25,50"
EXPERIÊNCIAS CONTEMPORÂNEAS SOBRE A MORTE E O MORRER,"LUZ, RODRIGO; BASTOS, DANIELA FREITAS",SUMMUS,"68,80","34,40"
EXPERIÊNCIAS DA EMANCIPAÇÃO,"GOMES, FLÁVIO; DOMINGUES, PETRÔNIO",SELO NEGRO,"103,70","51,85"
EXPRESSÃO CORPORAL NA PRÉ-ESCOLA,STOKOE/HARF,SUMMUS,"53,10","26,55"
FALANDO COM SEU FILHO SOBRE SEXO,CALDERONE/RAMEY,SUMMUS,"42,80","21,40"
FALANDO DE AMOR,"NAFFAH NETO, ALFREDO (ORG)",ÁGORA,"59,70","29,85"
FALANDO DO CORPO,"CIPULLO, MARCOS A. T.",SUMMUS,"65,70","32,85"
FAMILIA - PERGUNTAS E RESPOSTAS - ED. REVISTA,"ZEGER, IVONE",MESCLA,"60,40","30,20"
"FAMÍLIA DE QUE SE FALA E A FAMÍLIA DE QUE SE SOFRE, A - EDIÇÃO REVISTA","GAIARSA, JOSÉ ANGELO",ÁGORA,"99,30","49,65"
"FAMILIA E A CURA, A","MATTHEWS-SIMONTON, STEPHANIE",SUMMUS,"68,80","34,40"
FAMILIA E MITOS,"KROM, MARILENE",SUMMUS,"78,90","39,45"
FASCIAS E POMPAGES,"BIENFAIT, MARCEL",SUMMUS,"68,90","34,45"
FAZ DUAS SEMANAS QUE MEU AMOR,"EL-JAICK, ANA PAULA",EDIÇÕES GLS,"42,80","21,40"
FAZENDO ARTE COM A CAMISINHA,"PAIVA, VERA",SUMMUS,"99,30","49,65"
FAZENDO CINEMA NA ESCOLA,"MOLETTA, ALEX",SUMMUS,"48,20","24,10"
FECHE OS OLHOS E VEJA,"TELLES, IZABEL",ÁGORA,"56,50","28,25"
"FEMININO E O SAGRADO, O","PICCHIA, BEATRIZ; BALIEIRO, MARIA CRISTI",ÁGORA,"96,70","48,35"
FÊNIX ASCENDENTE,"PAUL, HAYDN",ÁGORA,"64,20","32,10"
FENOMENOLOGIA E GESTALT-TERAPIA,"M-GRANZOTTO, MARCOS & ROSANE",SUMMUS,"111,20","55,60"
FERIDAS INVISIVEIS,"MILLER, MARY SUSAN",SUMMUS,"94,50","47,25"
FIBROMIALGIA SEM MISTÉRIO,"LAVÍN, MANUEL MARTÍNEZ",MG EDITORES,"64,20","32,10"
FILHOS ADOLESCENTES,"RIERA, MICHAEL",SUMMUS,"76,00","38,00"
"FILHOS DA TERRA DO SOL, OS","HERNANDEZ, LEILA MARIA G.L.",SELO NEGRO,"74,50","37,25"
"FILOSOFIA DO JEITO, A","BORGES, FERNANDA CARLOS",SUMMUS,"67,90","33,95"
"FILOSOFIA VAI À ESCOLA, A","LIPMAN, MATTHEW",SUMMUS,"84,60","42,30"
"FIM DO PESADELO, O","ADAMS CAREN/ FAY, JENNIFER",SUMMUS,"68,80","34,40"
"FIM DO SILÊNCIO NA VIOLÊNCIA FAMILIAR, O","FERRARI, DALKA C.,VECINA (ORGS",ÁGORA,"105,20","52,60"
"FIO DAS PALAVRAS, O","CANCELLO, LUIZ",SUMMUS,"42,80","21,40"
FOCO E CRIATIVIDADE,"DI NIZO, RENATA",SUMMUS,"53,10","26,55"
FONOAUDIOLOGIA E EDUCAÇÃO - ED.REVISTA,"BERBERIAN, ANA PAULA",PLEXUS,"51,00","25,50"
FONOAUDIOLOGIA E PSICANALISE,"CUNHA, MARIA CLAUDIA",PLEXUS,"57,10","28,55"
FONOAUDIOLOGIA EM CONTEXTOS GRUPAIS,"SANTANA, ANA PAULA; BERBERIAN, ANA PAULA",PLEXUS,"74,50","37,25"
FONOAUDIOLOGIA:RECRIANDO SEUS SENTIDOS,"PASSOS, MARIA CONSUÊLO (ORG)",PLEXUS,"57,10","28,55"
"FONOAUDIÓLOGO E A ESCOLA, O","FERREIRA, LESLIE PICCOLOTTO",PLEXUS,"51,00","25,50"
FORÇA DINÂMICA,"SEMIATZH, MARCELO; BLASS, ALEXANDRE",SUMMUS,"84,60","42,30"
"FORMA DO REAL, A",JOSEP MARIA CATALÀ DOMÈNECH,SUMMUS,"94,50","47,25"
FORMAÇÃO E INFORMAÇÃO AMBIENTAL,"VILAS BOAS, SERGIO (ORG)",SUMMUS,"68,80","34,40"
FORMAÇÃO E INFORMAÇÃO CIENTÍFICA,"VILAS BOAS, SERGIO (ORG)",SUMMUS,"48,20","24,10"
FORMAÇÃO E INFORMAÇÃO ECONÔMICA,"VILAS BOAS, SERGIO (ORG)",SUMMUS,"48,20","24,10"
FORMAÇÃO E INFORMAÇÃO ESPORTIVA,"VILAS BOAS, SERGIO LUIS (ORG)",SUMMUS,"57,10","28,55"
FORMAÇÃO E ROMPIMENTO DE VÍNCULOS,"FRANCO, MARIA H. PEREIRA (ORG.)",SUMMUS,"94,50","47,25"
FORMAÇÃO EM DANCATERAPIA,"FUX, MARIA",SUMMUS,"42,80","21,40"
"FORMAÇÃO PROFISSIONAL DO PSICOTERAPEUTA, A","CARDOSO, ELENIR ROSA GOLIN",SUMMUS,"48,20","24,10"
FORMANDO AGENTES DE TRANSFORMAÇÃO SOCIAL,"GAIARSA, JOSÉ ANGELO",ÁGORA,"42,80","21,40"
FOTOLEITURA,"SHEELE, PAUL R.",SUMMUS,"53,10","26,55"
FRAGMENTOS DE UM OLHAR PSICODRAMÁTICO,"PERAZZO, SERGIO",ÁGORA,"76,00","38,00"
FRAGMENTOS DE UMA VIDA,"MAUTNER, ANNA VERONICA",ÁGORA,"65,90","32,95"
"FREDERICK PERLS, VIDA E OBRA","HELOU, FÁDUA",SUMMUS,"68,80","34,40"
"FREUD E REICH, CONTINUIDADE OU RUPTURA?","WAGNER, CLÁUDIO M.",SUMMUS,"51,00","25,50"
FRUTAS QUE CURAM,"GONSALVES, PAULO EIRÓ",MG EDITORES,"64,20","32,10"
FUNDAMENTOS DO PSICODRAMA,"MORENO, J. L.",ÁGORA,"99,30","49,65"
GAGUEIRA: ORIGEM E TRATAMENTO,"FRIEDMAN, SILVIA",PLEXUS,"53,10","26,55"
GÊNEROS E FORMATOS NA TELEVISÃO BRASILEIRA - EDIÇÃO REVISTA,"SOUZA, JOSÉ CARLOS ARONCHI DE",SUMMUS,"67,90","33,95"
GERONTODRAMA: A VELHICE EM CENA,"COSTA, ELISABETH MARIA SENE",ÁGORA,"62,80","31,40"
GESTALT - UMA TERAPIA DO CONTATO,"GINGER, SERGE E ANNE",SUMMUS,"90,60","45,30"
GESTALT E GRUPOS,"TELLEGEN, THERESE A",SUMMUS,"48,20","24,10"
GESTALT E SONHOS,"LIMA FILHO, ALBERTO PEREIRA",SUMMUS,"78,90","39,45"
GESTALTPEDAGOGIA,SCHERPP/BUROW,SUMMUS,"65,70","32,85"
GESTALT-TERAPIA,PERLS/HEFFERLINE/GOODMAN,SUMMUS,"90,60","45,30"
GESTALT-TERAPIA - O PROCESSO GRUPAL,"RIBEIRO, JORGE PONCIANO",SUMMUS,"65,70","32,85"
GESTALT-TERAPIA COM CRIANÇAS,"AGUIAR, LUCIANA DE MEDEIROS",SUMMUS,"95,50","47,75"
GESTALT-TERAPIA DE CURTA DURAÇÃO - ED. REV.E AMP.,"RIBEIRO, JORGE PONCIANO",SUMMUS,"78,90","39,45"
GESTALT-TERAPIA EXPLICADA,"PERLS, FREDERICK S",SUMMUS,"112,40","56,20"
GESTALT-TERAPIA INTEGRADA,"POLSTER, ERVING E MIRIAM",SUMMUS,"102,40","51,20"
GESTALT-TERAPIA: CONCEITOS FUNDAMENTAIS,"FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS.)",SUMMUS,"74,50","37,25"
"GESTALT-TERAPIA: FUNDAMENTOS EPISTEMOLÓGICOS E INFLUÊNCIASFILOSÓFICAS","FRAZÃO, LILIAN; FUKUMITSU, KARINA (ORGS.)",SUMMUS,"64,20","32,10"
GESTALT-TERAPIA: REFAZENDO UM CAMINHO - ED. REVISTA,"RIBEIRO, JORGE PONCIANO",SUMMUS,"68,80","34,40"
GESTÃO DE GRUPOS COMUNITÁRIOS,JEROME LISS,SUMMUS,"60,40","30,20"
"GESTOS DE CUIDADO, GESTOS DE AMOR","TRINDADE, ANDRÉ",SUMMUS,"115,70","57,85"
GIKOVATE ALÉM DO DIVÃ,"GIKOVATE, FLÁVIO",MG EDITORES,"59,10","29,55"
GINÁSTICA FACIAL ISOMÉTRICA,"PETKOVA, MARGUERITE",ÁGORA,"42,80","21,40"
GINÁSTICA HOLÍSTICA,"MENDONCA, MARIA EMILIA",SUMMUS,"90,60","45,30"
GLAUCOMA,"SUSANNA JR., REMO",MG EDITORES,"39,80","19,90"
