ISBN,TITULO
9786555355413,(In)felicidade para corajosos
9788542212242,"50 ideias de astronomia que vocêprecisa conhecer"
9788542215243,"50 ideias de biologia que vocêprecisa conhecer"
9788542210750,50 ideias de capitalismo
9788542205190,"50 ideias de economia que vocêprecisa conhecer"
9788542217148,"50 ideias de ética que você precisaconhecer"
9788542204681,"50 ideias de Filosofia que vocêprecisa conhecer"
9788542206043,"50 ideias de física quântica quevocê precisa conh"
TITULO,AUTOR,"PREÇO DECAPA",DESCONTO,"PREÇO C/DESCONTO",ENDEREÇO ELETRONICO,
(In)felicidade para corajosos,Luiz Felipe Pondé,"R  $           4   4  , 9  0",50%,"R$     22,45","https://www.martinsfontespaulista.com.br/-in-felicidade-para-corajosos-963298/p",
"50 ideias de astronomia que vocêprecisa conhecer",Giles Sparrow,"R   $                    4   8  , 9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-astronomia-que-voce-precisa-conhecer---vol--9-833672/p",
"50 ideias de biologia que vocêprecisa conhecer",J.V. Chamary,"R  $           4   8  , 9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-biologia-que-voce-precisa-conhecer-860469/p",
50 ideias de capitalismo,J o  n   a than Portes,"R   $           3  8  , 9  0",50%,"R$     19,45","https://www.martinsfontespaulista.com.br/50-ideias-de-capitalismo-816804/p",
"50 ideias de economia que vocêprecisa conhecer",Edmund Conway,"R  $                    4   8  ,  9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-economia-que-voce-precisa-conhecer-757274/p",
"50 ideias de ética que você precisaconhecer",Ben Dupré,"R  $            4  8  , 9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-etica-que-voce-precisa-conhecer-885720/p",
"50 ideias de Filosofia que vocêprecisa conhecer",Ben Dupré,"R  $            4  8  , 9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-filosofia-que-voce-precisa-conhecer-747254/p",
"50 ideias de física quântica quevocê precisa conh",Joanne Baker,"R  $           4  8   , 9  0",50%,"R$     24,45","https://www.martinsfontespaulista.com.br/50-ideias-de-fisica-quantica-que-voce-precisa-conh-765394/p",
"",,,,,,,,,,,https://www.martinsfontespaulista.c
"",50 ideias de matemática que você,,,,,,,,,,
9788542208863,,Tony Crilly,R$,,"48  , 9  0",,50%,R$,2,"4,45",om.br/50-ideias-de-matematica-que-
"",precisa conhecer,,,,,,,,,,
"",,,,,,,,,,,voce-precisa-conhecer-804177/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
"",50 ideias de Psicologia que você,,,,,,,,,,
9788542204674,,Adrian Furnham,R$,,"4  8  , 9  0",,50%,R$,2,"4,45",om.br/50-ideias-de-psicologia-que-
"",precisa conhecer,,,,,,,,,,
"",,,,,,,,,,,voce-precisa-conhecer-747256/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
"",50 ideias de química que você,,,,,,,,,,
9788542213621,,Hayley Birch,R$,,"48  , 90",,50%,R$,2,"4,45",om.br/50-ideias-de-quimica-que-
"",precisa conhecer,,,,,,,,,,
"",,,,,,,,,,,voce-precisa-conhecer-845399/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
9788542217544,A ascensão de Atenas,An  t hony Everitt,R  $,,"1  2  8  ,  9  0",,50%,R$,6,"4,45",om.br/a-ascensao-de-atenas-
"",,,,,,,,,,,888156/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
9786555352177,A ascensão do dinheiro -  3o edição,Ni a ll Ferguson,R  $,,"90  , 9  0",,50%,R$,4,"5,45",om.br/a-ascensao-do-dinheiro-
"",,,,,,,,,,,928115/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
9788542212310,A batalha de ardenas,An  t  o ny Beevor,R$,,"38  , 90",,50%,R$,1,"9,45",om.br/a-batalha-de-ardenas-
"",,,,,,,,,,,833315/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
9786555354188,A canção de Aquiles,Ma  deline Miller,R$,,"59  , 90",,50%,R$,2,"9,95",om.br/a-cancao-de-aquiles-
"",,,,,,,,,,,949811/p
"",,,,,,,,,,,https://www.martinsfontespaulista.c
9786555354010,A coragem da esperança,L  e  a  n  d ro Karnal,R  $,,"5  4  , 9  0",,50%,R$,2,"7,45",om.br/a-coragem-da-esperanca-
"",,,,,,,,,,,944665/p
