https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146571,Astronomia na Educação Infantil e nos anos Iniciais do Ensino fundamental - Relatos de Professores Rodolfo Langhi e Sioneia Rodrigues da Silva,ASTRONOMIA,,"50,00","2 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149757,Astronomia para iniciantes Giovanna Takano Natti,ASTRONOMIA,,"25,00","1 2,50"
"",,DIVERSOS,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145554,Atividades Experimentais investigativas em Física e Química Gustavo Bizarria Gibin / Moacir Pereira de Souza Filho,,,"35,00","1 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142953,Atividades Experimentais no ensino de Física: Uma nova visão baseada na teoria de Vigotski Alberto Gaspar,fisica,,"50,00","2 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=102114,Aula de Física do planejamento à avaliacao Gabriel Dias de Carvalho Junior,ENSINO,,"35,00","1 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150025,"AutoCAD na Prática: Primeiros Passos Rogério T. V. Fernandes, Nildo S. Dias, Rafael O. Fernandes e Osvaldo N. S. Neto",,,"59,00","2 9,50"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149940,Axiomática de conjuntos breve passeio informal Wilson Hugo C. Freire / Vivan de Souza Freire,,,"35,00","1 7,50"
"",,DIVULGAÇÃO CIENTÍFICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=141628,Becquerel e a descoberta da radioatividade: uma análise crítica Roberto de Andrade Martins,,,"1 20,00","6 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=144922,Bernal - biografia Raquel Gonçalves-Maia,BIOGRAFIA,,"25,00","1 2,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149979,Bioeconomia: Diversidade e riqueza para o desenvolvimento sustentável Elói T. César / Zélia Maria c. Ludwig / Marco A. Escher / Leonardo O. Carneiro / Gustavo T. So l d a  t i,DIVULGAÇÃO CIENTÍFICA,,"50,00","2 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=134742,Bioestatística Aplicada à Pesquisa Experimental volume 1 Mauro José Fontelles,estaítica,,"1 30,00","6 5,00"
"",,estaítica,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=134743,Bioestatística Aplicada à Pesquisa Experimental volume 2 Mauro José Fontelles,,,"1 30,00","6 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149772,Bionas para a formação de professores de Biologia Danilo Seithi Kato,BIOLOGIA,,"55,00","2 7,50"
"",,BIOGRAFIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146845,Bohm Bassalo & Caruso,,,"25,00","1 2,50"
"",,BIOGRAFIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=144789,Bohr Bassalo & Caruso,,,"35,00","1 7,50"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=145901,"Boole, Cayley e Sylvester: o uso de seus métodos para o cálculo de Invariantes de polinômios homogêneos Kleyton Vinicyus Godoy e Douglas Gonçalves Leite",,,"20,00","1 0,00"
"",,BIOGRAFIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143221,Born Bassalo & Caruso,,,"30,00","1 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=45504,Boson Propagators on the Light Front A.T.Suzuki and J.H.O. Sales,fisica,,"25,00","1 2,50"
"",,quimica,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149990,Breve História da Química Mariza Magalhães,,,"28,00","1 4,00"
"",,HISTÓRIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146888,Breve História dos Países Árabes e Islâmicos Osvaldo Coggiola,,,"1 00,00","5 0,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143008,Brincar com semelhança e aprender replicação Ruy Madsen Barbosa,,,"50,00","2 5,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=146921,Cadernos escolares e a escrita da história da educação matemática Wagner Rodrigues Valente (org),,,"40,00","2 0,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=141778,"Cálculo Avançado Aldo Trajano Lourêdo, Alexandro Marinho Oliveira e Osmundo Alves Lima",,,"75,00","3 7,50"
"",,FÍSICA MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=45503,Cálculo Exterior José Maria Filardo Bassalo e Mauro Sérgio Dorsa Cattani,,,"50,00","2 5,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143976,Cálculo Fracionário R.Figueiredo Camargo/ Edmundo Capelas de Oliveira,MATEMÁTICA,,"55,00","2 7,50"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=32832,Cálculo para Entender e Usar João Barcelos Neto,MATEMÁTICA,,"40,00","2 0,00"
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142855,Calor e Temperatura um Ensino por Investigação Anna Maria Pessoa de Carvalho,ENSINO,,"40,00","2 0,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=149984,Caminhos para o Cálculo noções básicas e aplicações Leandro Luiz,,,"40,00","2 0,00"
"",,ensiaos,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=150516,Carnavalização e ironia na arte poética de Oleg Almeida Mirian de Carvalho,,,"25,00","1 2,50"
"",,FILOSOFIA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=143402,Causarum Cognitio o conhecimento das causas Raquel Gonçalves-Maia,,,"60,00","3 0,00"
"",,MATEMÁTICA,,,
https://www.livrariadafisica.com.br/detalhe_produto.aspx?id=142463,CENAS DE UM ENSINO DE DESENHO ROSILENE BEATRIZ MACHADO  e CLAUDIA REGINA FLORES,,,"45,00","2 2,50"
